model,method_type,contamination,n_estimators,max_features,feature_set,anomalies_detected,anomaly_pct,total_days,true_positives,success,n_neighbors,eps,min_samples,threshold,window,period,span
IsolationForest,IsolationForest,0.005,50.0,0.5,revenue_only,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,0.5,rev_orders,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,0.5,rev_freight,4,0.7,614,0,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,0.5,multi_feature,4,0.7,614,0,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,0.5,temporal_basic,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,0.5,temporal_full,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,0.5,all_features,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,0.75,revenue_only,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,0.75,rev_orders,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,0.75,rev_freight,4,0.7,614,0,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,0.75,multi_feature,4,0.7,614,0,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,0.75,temporal_basic,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,0.75,temporal_full,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,0.75,all_features,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,1.0,revenue_only,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,1.0,rev_orders,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,1.0,rev_freight,4,0.7,614,1,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,1.0,multi_feature,4,0.7,614,1,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,1.0,temporal_basic,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,1.0,temporal_full,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,50.0,1.0,all_features,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,0.5,revenue_only,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,0.5,rev_orders,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,0.5,rev_freight,4,0.7,614,0,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,0.5,multi_feature,4,0.7,614,0,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,0.5,temporal_basic,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,0.5,temporal_full,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,0.5,all_features,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,0.75,revenue_only,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,0.75,rev_orders,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,0.75,rev_freight,4,0.7,614,0,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,0.75,multi_feature,4,0.7,614,1,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,0.75,temporal_basic,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,0.75,temporal_full,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,0.75,all_features,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,1.0,revenue_only,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,1.0,rev_orders,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,1.0,rev_freight,4,0.7,614,1,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,1.0,multi_feature,4,0.7,614,1,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,1.0,temporal_basic,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,1.0,temporal_full,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,100.0,1.0,all_features,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,0.5,revenue_only,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,0.5,rev_orders,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,0.5,rev_freight,4,0.7,614,0,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,0.5,multi_feature,4,0.7,614,0,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,0.5,temporal_basic,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,0.5,temporal_full,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,0.5,all_features,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,0.75,revenue_only,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,0.75,rev_orders,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,0.75,rev_freight,4,0.7,614,0,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,0.75,multi_feature,4,0.7,614,1,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,0.75,temporal_basic,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,0.75,temporal_full,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,0.75,all_features,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,1.0,revenue_only,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,1.0,rev_orders,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,1.0,rev_freight,4,0.7,614,1,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,1.0,multi_feature,4,0.7,614,1,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,1.0,temporal_basic,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,1.0,temporal_full,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,150.0,1.0,all_features,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,0.5,revenue_only,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,0.5,rev_orders,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,0.5,rev_freight,4,0.7,614,0,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,0.5,multi_feature,4,0.7,614,0,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,0.5,temporal_basic,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,0.5,temporal_full,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,0.5,all_features,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,0.75,revenue_only,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,0.75,rev_orders,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,0.75,rev_freight,4,0.7,614,0,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,0.75,multi_feature,4,0.7,614,1,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,0.75,temporal_basic,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,0.75,temporal_full,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,0.75,all_features,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,1.0,revenue_only,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,1.0,rev_orders,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,1.0,rev_freight,4,0.7,614,1,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,1.0,multi_feature,4,0.7,614,1,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,1.0,temporal_basic,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,1.0,temporal_full,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,200.0,1.0,all_features,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,0.5,revenue_only,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,0.5,rev_orders,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,0.5,rev_freight,4,0.7,614,0,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,0.5,multi_feature,4,0.7,614,1,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,0.5,temporal_basic,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,0.5,temporal_full,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,0.5,all_features,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,0.75,revenue_only,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,0.75,rev_orders,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,0.75,rev_freight,4,0.7,614,0,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,0.75,multi_feature,4,0.7,614,1,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,0.75,temporal_basic,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,0.75,temporal_full,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,0.75,all_features,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,1.0,revenue_only,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,1.0,rev_orders,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,1.0,rev_freight,4,0.7,614,1,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,1.0,multi_feature,4,0.7,614,1,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,1.0,temporal_basic,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,1.0,temporal_full,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.005,300.0,1.0,all_features,4,0.7,614,2,no,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,0.5,revenue_only,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,0.5,rev_orders,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,0.5,rev_freight,7,1.1,614,0,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,0.5,multi_feature,7,1.1,614,0,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,0.5,temporal_basic,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,0.5,temporal_full,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,0.5,all_features,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,0.75,revenue_only,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,0.75,rev_orders,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,0.75,rev_freight,7,1.1,614,0,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,0.75,multi_feature,7,1.1,614,1,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,0.75,temporal_basic,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,0.75,temporal_full,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,0.75,all_features,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,1.0,revenue_only,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,1.0,rev_orders,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,1.0,rev_freight,7,1.1,614,1,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,1.0,multi_feature,7,1.1,614,1,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,1.0,temporal_basic,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,1.0,temporal_full,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,50.0,1.0,all_features,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,0.5,revenue_only,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,0.5,rev_orders,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,0.5,rev_freight,7,1.1,614,0,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,0.5,multi_feature,7,1.1,614,1,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,0.5,temporal_basic,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,0.5,temporal_full,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,0.5,all_features,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,0.75,revenue_only,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,0.75,rev_orders,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,0.75,rev_freight,7,1.1,614,0,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,0.75,multi_feature,7,1.1,614,1,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,0.75,temporal_basic,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,0.75,temporal_full,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,0.75,all_features,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,1.0,revenue_only,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,1.0,rev_orders,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,1.0,rev_freight,7,1.1,614,1,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,1.0,multi_feature,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,1.0,temporal_basic,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,1.0,temporal_full,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,100.0,1.0,all_features,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,0.5,revenue_only,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,0.5,rev_orders,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,0.5,rev_freight,7,1.1,614,0,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,0.5,multi_feature,7,1.1,614,1,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,0.5,temporal_basic,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,0.5,temporal_full,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,0.5,all_features,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,0.75,revenue_only,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,0.75,rev_orders,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,0.75,rev_freight,7,1.1,614,0,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,0.75,multi_feature,7,1.1,614,1,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,0.75,temporal_basic,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,0.75,temporal_full,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,0.75,all_features,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,1.0,revenue_only,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,1.0,rev_orders,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,1.0,rev_freight,7,1.1,614,1,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,1.0,multi_feature,7,1.1,614,1,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,1.0,temporal_basic,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,1.0,temporal_full,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,150.0,1.0,all_features,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,0.5,revenue_only,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,0.5,rev_orders,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,0.5,rev_freight,7,1.1,614,0,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,0.5,multi_feature,7,1.1,614,1,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,0.5,temporal_basic,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,0.5,temporal_full,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,0.5,all_features,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,0.75,revenue_only,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,0.75,rev_orders,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,0.75,rev_freight,7,1.1,614,0,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,0.75,multi_feature,7,1.1,614,1,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,0.75,temporal_basic,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,0.75,temporal_full,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,0.75,all_features,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,1.0,revenue_only,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,1.0,rev_orders,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,1.0,rev_freight,7,1.1,614,1,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,1.0,multi_feature,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,1.0,temporal_basic,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,1.0,temporal_full,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,200.0,1.0,all_features,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,0.5,revenue_only,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,0.5,rev_orders,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,0.5,rev_freight,7,1.1,614,0,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,0.5,multi_feature,7,1.1,614,1,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,0.5,temporal_basic,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,0.5,temporal_full,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,0.5,all_features,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,0.75,revenue_only,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,0.75,rev_orders,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,0.75,rev_freight,7,1.1,614,0,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,0.75,multi_feature,7,1.1,614,1,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,0.75,temporal_basic,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,0.75,temporal_full,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,0.75,all_features,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,1.0,revenue_only,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,1.0,rev_orders,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,1.0,rev_freight,7,1.1,614,1,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,1.0,multi_feature,7,1.1,614,1,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,1.0,temporal_basic,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,1.0,temporal_full,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.01,300.0,1.0,all_features,7,1.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,0.5,revenue_only,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,0.5,rev_orders,12,2.0,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,0.5,rev_freight,13,2.1,614,0,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,0.5,multi_feature,13,2.1,614,0,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,0.5,temporal_basic,13,2.1,614,3,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,0.5,temporal_full,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,0.5,all_features,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,0.75,revenue_only,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,0.75,rev_orders,12,2.0,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,0.75,rev_freight,13,2.1,614,0,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,0.75,multi_feature,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,0.75,temporal_basic,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,0.75,temporal_full,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,0.75,all_features,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,1.0,revenue_only,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,1.0,rev_orders,12,2.0,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,1.0,rev_freight,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,1.0,multi_feature,13,2.1,614,1,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,1.0,temporal_basic,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,1.0,temporal_full,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,50.0,1.0,all_features,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,0.5,revenue_only,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,0.5,rev_orders,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,0.5,rev_freight,13,2.1,614,0,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,0.5,multi_feature,13,2.1,614,1,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,0.5,temporal_basic,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,0.5,temporal_full,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,0.5,all_features,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,0.75,revenue_only,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,0.75,rev_orders,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,0.75,rev_freight,13,2.1,614,0,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,0.75,multi_feature,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,0.75,temporal_basic,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,0.75,temporal_full,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,0.75,all_features,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,1.0,revenue_only,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,1.0,rev_orders,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,1.0,rev_freight,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,1.0,multi_feature,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,1.0,temporal_basic,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,1.0,temporal_full,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,100.0,1.0,all_features,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,150.0,0.5,revenue_only,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,150.0,0.5,rev_orders,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,150.0,0.5,rev_freight,13,2.1,614,0,yes,,,,,,,
IsolationForest,IsolationForest,0.02,150.0,0.5,multi_feature,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,150.0,0.5,temporal_basic,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,150.0,0.5,temporal_full,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,150.0,0.5,all_features,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,150.0,0.75,revenue_only,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,150.0,0.75,rev_orders,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,150.0,0.75,rev_freight,13,2.1,614,0,yes,,,,,,,
IsolationForest,IsolationForest,0.02,150.0,0.75,multi_feature,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,150.0,0.75,temporal_basic,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,150.0,0.75,temporal_full,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,150.0,0.75,all_features,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,150.0,1.0,revenue_only,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,150.0,1.0,rev_orders,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,150.0,1.0,rev_freight,13,2.1,614,2,yes,,,,,,,
IsolationForest,IsolationForest,0.02,150.0,1.0,multi_feature,13,2.1,614,2,yes,,,,,,,
